name,url,type,cr
Nephilim,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/nephilim/,outsiders,8
Nephlei,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/nephlei/,outsiders,9
Netherspark,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/netherspark/,outsiders,7
Ngojama,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/ngojama/,outsiders,6
Nightmare,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/nightmare/,outsiders,5
Nightmare Mount (Unhallowed Bloody Skeletal Champion Nightmare),https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/nightmare/nightmare-mount/,outsiders,6
"Nightmare, Advanced",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/nightmare/nightmare-advanced/,outsiders,6
"Nightmare, Cauchemar",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/nightmare/cauchemar/,outsiders,11
Nightmare Artist,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/nightmare-artist/,outsiders,16
"Nightmare, Dread Steed",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/nightmare-dread-steed/,outsiders,3
"Nightmare, Dreamstalker",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/nightmare-dreamstalker/,outsiders,9
"Nightmare, Harbinger",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/nightmare-harbinger/,outsiders,15
Nohell Claws,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/nohell-claws/,outsiders,8
Omek Tannou,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/omek-tannou/,outsiders,12
Oni,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/oni/,outsiders,UNKNOWN
"Oni, Najikai",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/oni/oni-najikai/,outsiders,8
"Oni, Kigyo",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/oni/oni-kigyo/,outsiders,6
"Oni, Atamahuta",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/oni/oni-atamahuta/,outsiders,11
"Oni, Earth Yai",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/oni/oni-earth-yai/,outsiders,13
"Oni, Fire Yai",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/oni/oni-fire-yai/,outsiders,15
"Oni, Ice Yai",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/oni/oni-ice-yai/,outsiders,14
"Oni, Ja Noi",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/oni/oni-ja-noi/,outsiders,5
"Oni, Kuwa",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/oni/oni-kuwa/,outsiders,4
"Oni, Nogitsune",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/oni/nogitsune/,outsiders,7
"Oni, Ogre Mage",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/oni/oni-ogre-mage/,outsiders,8
"Oni, Spirit Oni",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/oni/oni-spirit-oni/,outsiders,2
"Oni, Void Yai",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/oni/oni-void-yai/,outsiders,20
"Oni, Water Yai",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/oni/oni-water-yai/,outsiders,18
"Oni, Wind Yai",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/oni/oni-wind-yai/,outsiders,16
"Oni, Yamabushi Tengu",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/oni/oni-yamabushi-tengu/,outsiders,5
"Oni, Bakeneko",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/oni-bakeneko/,outsiders,3
"Oni, Go-Zu",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/oni-go-zu/,outsiders,9
"Oni, Yeren",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/oni-yeren/,outsiders,6
Onkushu,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/onkushu/,outsiders,13
Onyx Scourge,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/onyx-scourge/,outsiders,16
Orcusâ Claws,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/orcus-claws/,outsiders,10
Oread,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/oread/,outsiders,1/2
"Orisha, Ayelala",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/orisha-ayelala/,outsiders,18
"Orisha, Shango",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/orisha-shango/,outsiders,21
Orsheval,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/orsheval/,outsiders,4
Owb,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/owb/,outsiders,6
Ozimat,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/ozimat/,outsiders,11
Pallid Angel,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/pallid-angel/,outsiders,12
Pavbagha,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/pavbagha/,outsiders,4
Peri,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/peri/,outsiders,14
Petitioners,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/petitioners/,outsiders,UNKNOWN
"Petitioner, Damned (Hell)",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/petitioners/petitioner-damned-hell/,outsiders,1
"Petitioner, Human",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/petitioners/human-petitioner/,outsiders,1
"Petitioner, Hunted (Abaddon)",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/petitioners/petitioner-hunted-abaddon/,outsiders,1
"Petitioner, Larva (Abyss)",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/petitioners/petitioner-larva-abyss/,outsiders,1
"Petitioner, Mutilated (Shadow Plane)",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/petitioners/petitioner-mutilated-shadow-plane/,outsiders,1
"Petitioner, Prey (Material Plane)",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/petitioners/petitioner-prey-material-plane/,outsiders,1
"Petitioner, Terrorized (Ethereal Plane)",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/petitioners/petitioner-terrorized-ethereal-plane/,outsiders,1
"Phantom, Unfettered",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/phantom-unfettered/,outsiders,4
Pisacha,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/pisacha/,outsiders,5/MR
Portunus,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/portunus/,outsiders,16/M
Proscriber,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/proscriber/,outsiders,15
Protean,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/protean/,outsiders,).
"Protean, Akizendri",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/protean/protean-akizendri/,outsiders,3
"Protean, Ibshaunet",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/protean/protean-ibshaunet/,outsiders,11
"Protean, Illureshi",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/protean/protean-illureshi/,outsiders,9
"Protean, Azuretzi",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/protean/protean-azuretzi/,outsiders,5
"Protean, Hegessik",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/protean/protean-hegessik/,outsiders,15
"Protean, Izfiitar",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/protean/protean-izfiitar/,outsiders,20
"Protean, Oshageros",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/protean/protean-oshageros/,outsiders,13
"Protean, Ourdivar",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/protean/protean-ourdivar/,outsiders,4
"Protean, Pelagastr",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/protean/protean-pelagastr-2/,outsiders,8
"Protean, Imentesh",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/protean/protean-imentesh/,outsiders,10
"Protean, Keketar",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/protean/protean-keketar/,outsiders,17
"Protean, Naunet",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/protean/protean-naunet/,outsiders,7
"Protean, Pelagastr",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/protean/protean-pelagastr/,outsiders,8
"Protean, Voidworm",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/protean/protean-voidworm/,outsiders,2
Protector (3pp),https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/protector/,outsiders,7
Psychemental,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/psychemental/,outsiders,8
Psychopomp,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/psychopomp/,outsiders,UNKNOWN
"Psychopomp, Fulgati",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/psychopomp/psychopomp-fulgati/,outsiders,18
"Psychopomp, Morbai",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/psychopomp/psychopomp-morbai/,outsiders,6
"Psychopomp, Olethros",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/psychopomp/psychopomp-olethros/,outsiders,17
"Psychopomp, Ahmuuth",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/psychopomp/psychopomp-ahmuuth/,outsiders,4
"Psychopomp, Catrina",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/psychopomp/psychopomp-catrina/,outsiders,5
"Psychopomp, Ember Weaver",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/psychopomp/psychopomp-ember-weaver/,outsiders,8
"Psychopomp, Kere",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/psychopomp/psychopomp-kere/,outsiders,10
"Psychopomp, Esobok",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/psychopomp/psychopomp-esobok/,outsiders,3
"Psychopomp, Memitim",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/psychopomp/psychopomp-memitim/,outsiders,15
"Psychopomp, Morrigna",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/psychopomp/psychopomp-morrigna/,outsiders,13
"Psychopomp, Nosoi",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/psychopomp/psychopomp-nosoi/,outsiders,2
"Psychopomp, Shoki",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/psychopomp/psychopomp-shoki/,outsiders,9
"Psychopomp, Vanth",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/psychopomp/psychopomp-vanth/,outsiders,7
"Psychopomp, Viduus",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/psychopomp/psychopomp-viduus/,outsiders,4
"Psychopomp, Yamaraj",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/psychopomp/psychopomp-yamaraj/,outsiders,20
Qlippoth,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/qlippoth/,outsiders,IPTI
"Qlippoth, Deinochos",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/qlippoth/qlippoth-deinochos/,outsiders,5
Qlippoth Lord,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/qlippoth/qlippoth-lord/,outsiders,21 t
"Qlippoth Lord, Chavazvug",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/qlippoth/qlippoth-lord/qlippoth-lord-chavazvug/,outsiders,22
"Qlippoth Lord, Isph-Aun-Vuln",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/qlippoth/qlippoth-lord/qlippoth-lord-isph-aun-vuln/,outsiders,25
"Qlippoth Lord, Oaur-Ooung",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/qlippoth/qlippoth-lord/qlippoth-lord-oaur-ooung/,outsiders,23
"Qlippoth Lord, Thuskchoon",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/qlippoth/qlippoth-lord/qlippoth-lord-thuskchoon/,outsiders,21
"Qlippoth, Behimiron",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/qlippoth/qlippoth-behimiron/,outsiders,13
"Qlippoth, Cataboligne",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/qlippoth/qlippoth-cataboligne/,outsiders,16
"Qlippoth, Gongorinan",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/qlippoth/qlippoth-gongorinan-2/,outsiders,11
"Qlippoth, Gorgoros",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/qlippoth/qlippoth-gorgoros/,outsiders,9
"Qlippoth, Hydraggon",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/qlippoth/qlippoth-hydraggon/,outsiders,3
"Qlippoth, Utukku",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/qlippoth/qlippoth-utukku/,outsiders,8
"Qlippoth, Augnagar",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/qlippoth/qlippoth-augnagar/,outsiders,14
"Qlippoth, Chernobue",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/qlippoth/qlippoth-chernobue/,outsiders,12
"Qlippoth, Cythnigot",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/qlippoth/qlippoth-cythnigot/,outsiders,2
"Qlippoth, Gongorinan",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/qlippoth/qlippoth-gongorinan/,outsiders,11
"Qlippoth, Iathavos",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/qlippoth/qlippoth-lathavos/,outsiders,20
"Qlippoth, Nyogoth",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/qlippoth/qlippoth-nyogoth/,outsiders,10
"Qlippoth, Shoggti",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/qlippoth/qlippoth-shoggti/,outsiders,7
"Qlippoth, Thognorok",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/qlippoth/qlippoth-thognorok/,outsiders,4
"Qlippoth, Thulgant",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/qlippoth/qlippoth-thulgant/,outsiders,18
Qlippoth Lord,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/qlippoth-lord/,outsiders,24
"Qlippoth, Behimiron",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/qlippoth-behimiron/,outsiders,13
"Qlippoth, Cataboligne",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/qlippoth-cataboligne/,outsiders,16
"Qlippoth, Chernobue",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/qlippoth-chernobue/,outsiders,12
"Qlippoth, Cythnigot",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/qlippoth-cythnigot/,outsiders,2
"Qlippoth, Deinochos",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/qlippoth-deinochos/,outsiders,5
"Qlippoth, Gongorinan",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/qlippoth-gongorinan/,outsiders,11
"Qlippoth, Hydraggon",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/qlippoth-hydraggon/,outsiders,3
"Qlippoth, Iathavos",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/qlippoth-iathavos/,outsiders,20
"Qlippoth, Nyogoth",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/qlippoth-nyogoth/,outsiders,10
"Qlippoth, Shoggti",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/qlippoth-shoggti/,outsiders,7
"Qlippoth, Wilbopik",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/qlippoth-wilbopik/,outsiders,15
Quatoid,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/quatoid/,outsiders,7
Raiju,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/raiju/,outsiders,5
"Raiju, Kaenju",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/raiju/raiju-kaenju/,outsiders,5
Rakasa Batu,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/rakasa-batu/,outsiders,8
Rakshasa,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/rakshasa/,outsiders,UNKNOWN
"Rakshasa, Orsatka",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/rakshasa/rakshasa-orsatka/,outsiders,13
"Rakshasa, Zalyakavat",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/rakshasa/rakshasa-zalyakavat/,outsiders,13
"Rakshasa, Amanusya",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/rakshasa/rakshasa-amanusya/,outsiders,6
"Rakshasa, Avatarana",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/rakshasa/rakshasa-avatarana/,outsiders,12
"Rakshasa, Common",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/rakshasa/rakshasa-common/,outsiders,10
"Rakshasa, Dandasuka",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/rakshasa/rakshasa-dandasuka/,outsiders,5
"Rakshasa, Maharaja",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/rakshasa/rakshasa-maharaja/,outsiders,20
"Rakshasa, Marai",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/rakshasa/rakshasa-marai/,outsiders,8
"Rakshasa, Raktavarna",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/rakshasa/rakshasa-raktavarna/,outsiders,2
"Rakshasa, Tataka",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/rakshasa/rakshasa-tataka/,outsiders,15
Rast,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/rast/,outsiders,5
Ravager Vessel Fighter,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/ravager-vessel-fighter/,outsiders,5
Red Sun (3pp),https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/red-sun-kp/,outsiders,14
Sabbat Prancer,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/sabbat-prancer/,outsiders,3
Sabrewing (3pp),https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/sabrewing/,outsiders,6
Sahkil,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/sahkil/,outsiders,UNKNOWN
"Sahkil, Nucol",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/sahkil/sahkil-nucol/,outsiders,4
"Sahkil, Ichkoh",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/sahkil/sahkil-ichkoh/,outsiders,7
"Sahkil, Ximtal",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/sahkil/sahkil-ximtal/,outsiders,17
"Sahkil, Zohanil",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/sahkil/sahkil-zohanil/,outsiders,10
"Sahkil, Esipil",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/sahkil/sahkil-esipil/,outsiders,2
"Sahkil, Kimenhul",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/sahkil/sahkil-kimenhul/,outsiders,20
"Sahkil, Pakalchi",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/sahkil/sahkil-pakalchi/,outsiders,9
"Sahkil, Qolok",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/sahkil/sahkil-qolok/,outsiders,16
"Sahkil, Wihsaak",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/sahkil/sahkil-wihsaak/,outsiders,6
Salamander,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/salamander/,outsiders,6
"Salamander, Flamebrother (3pp)",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/salamander/salamander-flamebrother/,outsiders,3
"Salamander, Noble",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/salamander/salamander-noble/,outsiders,10
Sarangu,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/sarangu/,outsiders,8
Sarcovalt,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/sarcovalt/,outsiders,4
Scanderig (Forgefiend),https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/scanderig-forgefiend/,outsiders,10
Scarlet Walker,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/scarlet-walker/,outsiders,12
Sceaduinar,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/sceaduinar/,outsiders,7
Sceazir,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/sceazir/,outsiders,9
Shabti,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/shabti/,outsiders,1/2
Shadow Animal Lion,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/shadow-animal-lion/,outsiders,4
Shadow Heart,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/shadow-heart/,outsiders,14
Shadow Mastiff,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/shadow-mastiff/,outsiders,5
"Shadow Mastiff, Elite",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/shadow-mastiff/shadow-mastiff-elite/,outsiders,6
"Shadow Mastiff, Unseelie (3pp)",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/shadow-mastiff/shadow-mastiff-unseelie/,outsiders,6
Shadow of a Doubt,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/shadow-of-a-doubt/,outsiders,2
Shae,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/shae/,outsiders,4
"Shield Warden, Greater",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/shield-warden-greater/,outsiders,18
"Shield Warden, Lesser",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/shield-warden-greater/shield-warden-lesser/,outsiders,7
"Shield Warden, Standard",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/shield-warden-greater/shield-warden-standard/,outsiders,13
Shikigami,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/shikigami/,outsiders,2
Shinigami,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/shinigami/,outsiders,17
Shining Child,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/shining-child/,outsiders,12)
Shulsaga,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/shulsaga/,outsiders,3
Sishkanset,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/sishkanset/,outsiders,8
Slaad Lord of Entropy (Chaos Lord of Entropy),https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/slaad-lord-of-entropy/,outsiders,29
Slaad Lord of the Insane (Chaos Lord of the Insane),https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/slaad-lord-of-the-insane-tohc/,outsiders,27
Slag Worm,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/slag-worm-tohc/,outsiders,20
Soul Eater,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/soul-eater/,outsiders,7
Soul Eater (3pp),https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/soul-eater-tohc/,outsiders,7
Soulless Destroyer,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/soulless-destroyer/,outsiders,11
Soulsliver,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/soulsliver/,outsiders,2
Stone Maiden,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/stone-maiden-tohc/,outsiders,8
Suffragan,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/suffragan/,outsiders,5
Suli,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/suli/,outsiders,1/2
"Swarm, Heat",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/swarm-heat-tohc/,outsiders,7
Sylph,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/sylph/,outsiders,1/2
Tapestry-Warped Tiger,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/tapestry-warped-tiger/,outsiders,UNKNOWN
Tenebrous Purple Worm,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/tenebrous-purple-worm-tohc/,outsiders,15
Tenebrous Worm,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/tenebrous-worm/,outsiders,8
The Mantis God (3.5),https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/the-mantis-god/,outsiders,30
Tiefling,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/tiefling/,outsiders,1/2)
Tilket,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/tilket/,outsiders,4
Time Flayer (3pp),https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/time-flayer/,outsiders,12
Titan,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/titan/,outsiders,UNKNOWN
"Titan, Danava",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/titan/titan-danava/,outsiders,24/M
"Titan, Elysian",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/titan/elysian-titan/,outsiders,21
"Titan, Fomorian",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/titan/titan-fomorian/,outsiders,22/M
"Titan, Hekatonkheires",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/titan/titan-hekatonkheires/,outsiders,24
"Titan, Thanatotic",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/titan/thanatotic-titan/,outsiders,22
"Titan, Adonian",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/titan-adonian/,outsiders,23
"Titan, Meggidon",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/titan-meggidon/,outsiders,23
Tojanida,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/tojanida/,outsiders,5
Tojanida (3pp),https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/tojanida-f-foes/,outsiders,5
Triton,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/triton/,outsiders,2
Triton (Mythic),https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/triton-mythic/,outsiders,3/MR
"True Gorgon, Euryale (3pp)",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/true-gorgon-euryale-tohc/,outsiders,22
"True Gorgon, Sthenno (3PP)",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/true-gorgon-sthenno-tohc/,outsiders,20
Tsukumogami,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/tsukumogami/,outsiders,UNKNOWN
"Tsukumogami, Boroboroton",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/tsukumogami/tsukumogami-boroboroton/,outsiders,5
"Tsukumogami, Kasa-Obake",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/tsukumogami/tsukumogami-kasa-obake/,outsiders,4
"Tsukumogami, Koto-Furunishi",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/tsukumogami/tsukumogami-koto-furunishi/,outsiders,2
Turul,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/turul/,outsiders,19
Ultima Weapon,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/ultima-weapon/,outsiders,24
Umbral Shepherd,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/umbral-shepherd/,outsiders,5
Umbralobe,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/umbralobe/,outsiders,18
Undine,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/undine/,outsiders,1/2
"Unmaker, Antithesis",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/unmaker-antithesis/,outsiders,25/M
"Unmaker, Doom Engine",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/unmaker-doom-engine/,outsiders,14
"Unmaker, Endweaver",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/unmaker-endweaver/,outsiders,17
"Unmaker, Nihileon",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/unmaker-nihileon/,outsiders,20
"Unmaker, Unmimic",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/unmaker-unmimic/,outsiders,12
Urdefhan,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/urdefhan/,outsiders,3
"Vaki, River",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/vaki-river/,outsiders,7
